id,publicUrl,r2Key,downloadUrl,status
"portfolio-pet-session-012-webp","https://photo.goldenyearsphoto.com/portfolio/pet/session-012.webp","portfolio/pet/session-012.webp","https://2026readdy.goldennextai.com/24-portfolio-pet-taipei-need-15/taipei-pet-portrait-photography-portfolio-012.jpg","pending"
"portfolio-pet-session-013-webp","https://photo.goldenyearsphoto.com/portfolio/pet/session-013.webp","portfolio/pet/session-013.webp","https://2026readdy.goldennextai.com/24-portfolio-pet-taipei-need-15/taipei-pet-portrait-photography-portfolio-013.jpg","pending"
"portfolio-pet-session-014-webp","https://photo.goldenyearsphoto.com/portfolio/pet/session-014.webp","portfolio/pet/session-014.webp","https://2026readdy.goldennextai.com/24-portfolio-pet-taipei-need-15/taipei-pet-portrait-photography-portfolio-014.jpg","pending"
"portfolio-pet-session-015-webp","https://photo.goldenyearsphoto.com/portfolio/pet/session-015.webp","portfolio/pet/session-015.webp","https://2026readdy.goldennextai.com/24-portfolio-pet-taipei-need-15/taipei-pet-portrait-photography-portfolio-015.jpg","pending"
"portfolio-resume-shot-001-webp","https://photo.goldenyearsphoto.com/portfolio/resume/shot-001.webp","portfolio/resume/shot-001.webp","https://2026readdy.goldennextai.com/15-portfolio-resume-headshot-taipei-need-15/taipei-resume-headshot-portfolio-job-hunting-001.jpg","pending"
"portfolio-resume-shot-008-webp","https://photo.goldenyearsphoto.com/portfolio/resume/shot-008.webp","portfolio/resume/shot-008.webp","https://2026readdy.goldennextai.com/15-portfolio-resume-headshot-taipei-need-15/taipei-resume-headshot-portfolio-job-hunting-008.jpg","pending"
"portfolio-resume-shot-010-webp","https://photo.goldenyearsphoto.com/portfolio/resume/shot-010.webp","portfolio/resume/shot-010.webp","https://2026readdy.goldennextai.com/15-portfolio-resume-headshot-taipei-need-15/taipei-resume-headshot-portfolio-job-hunting-010.jpg","pending"
"portfolio-resume-shot-011-webp","https://photo.goldenyearsphoto.com/portfolio/resume/shot-011.webp","portfolio/resume/shot-011.webp","https://2026readdy.goldennextai.com/15-portfolio-resume-headshot-taipei-need-15/taipei-resume-headshot-portfolio-job-hunting-011.jpg","pending"
"portfolio-resume-shot-012-webp","https://photo.goldenyearsphoto.com/portfolio/resume/shot-012.webp","portfolio/resume/shot-012.webp","https://2026readdy.goldennextai.com/15-portfolio-resume-headshot-taipei-need-15/taipei-resume-headshot-portfolio-job-hunting-012.jpg","pending"
"portfolio-resume-shot-013-webp","https://photo.goldenyearsphoto.com/portfolio/resume/shot-013.webp","portfolio/resume/shot-013.webp","https://2026readdy.goldennextai.com/15-portfolio-resume-headshot-taipei-need-15/taipei-resume-headshot-portfolio-job-hunting-013.jpg","pending"
"portfolio-resume-shot-014-webp","https://photo.goldenyearsphoto.com/portfolio/resume/shot-014.webp","portfolio/resume/shot-014.webp","https://2026readdy.goldennextai.com/15-portfolio-resume-headshot-taipei-need-15/taipei-resume-headshot-portfolio-job-hunting-014.jpg","pending"
"portfolio-resume-shot-015-webp","https://photo.goldenyearsphoto.com/portfolio/resume/shot-015.webp","portfolio/resume/shot-015.webp","https://2026readdy.goldennextai.com/15-portfolio-resume-headshot-taipei-need-15/taipei-resume-headshot-portfolio-job-hunting-015.jpg","pending"
"pricing-hero-main-webp","https://photo.goldenyearsphoto.com/pricing/hero/main.webp","pricing/hero/main.webp","https://2026readdy.goldennextai.com/08-pricing-page-hero-need-1/taipei-headshot-pricing-page-hero-001.jpg","pending"
"pricing-id-photo-passport-001-webp","https://photo.goldenyearsphoto.com/pricing/id-photo/passport-001.webp","pricing/id-photo/passport-001.webp","https://2026readdy.goldennextai.com/10-pricing-id-photo-categories-need-2/taipei-id-photo-pricing-korean-passport-001.jpg","pending"
"pricing-id-photo-passport-002-webp","https://photo.goldenyearsphoto.com/pricing/id-photo/passport-002.webp","pricing/id-photo/passport-002.webp","https://2026readdy.goldennextai.com/10-pricing-id-photo-categories-need-2/taipei-id-photo-pricing-korean-passport-002.jpg","pending"
"pricing-makeup-id-sample","https://photo.goldenyearsphoto.com/pricing/makeup/id-photo-sample.webp","pricing/makeup/id-photo-sample.webp","https://res.cloudinary.com/dsykkdyxz/image/upload/q_auto/f_auto/v1779245400/%E8%AD%89%E4%BB%B6%E7%85%A7%E7%AF%84%E4%BE%8B_u1obvg.jpg","pending"
"pricing-makeup-package-003-webp","https://photo.goldenyearsphoto.com/pricing/makeup/package-003.webp","pricing/makeup/package-003.webp","https://2026readdy.goldennextai.com/photo-inbox/11-pricing-makeup-packages-need-5/taipei-studio-makeup-hair-pricing-packages-003.jpg","pending"
"pricing-makeup-package-004-webp","https://photo.goldenyearsphoto.com/pricing/makeup/package-004.webp","pricing/makeup/package-004.webp","https://2026readdy.goldennextai.com/11-pricing-makeup-packages-need-5/taipei-studio-makeup-hair-pricing-packages-004.jpg","pending"
"pricing-makeup-package-005-webp","https://photo.goldenyearsphoto.com/pricing/makeup/package-005.webp","pricing/makeup/package-005.webp","https://2026readdy.goldennextai.com/11-pricing-makeup-packages-need-5/taipei-studio-makeup-hair-pricing-packages-005.jpg","pending"
"pricing-portrait-category-001-webp","https://photo.goldenyearsphoto.com/pricing/portrait/category-001.webp","pricing/portrait/category-001.webp","https://2026readdy.goldennextai.com/09-pricing-photography-categories-need-10/goldenyears-taipei-portrait-pricing-categories-001.jpg","pending"
"pricing-portrait-category-002-webp","https://photo.goldenyearsphoto.com/pricing/portrait/category-002.webp","pricing/portrait/category-002.webp","https://2026readdy.goldennextai.com/09-pricing-photography-categories-need-10/goldenyears-taipei-portrait-pricing-categories-002.jpg","pending"
"pricing-portrait-category-004-webp","https://photo.goldenyearsphoto.com/pricing/portrait/category-004.webp","pricing/portrait/category-004.webp","https://2026readdy.goldennextai.com/09-pricing-photography-categories-need-10/goldenyears-taipei-portrait-pricing-categories-004.jpg","pending"
"pricing-portrait-category-005-webp","https://photo.goldenyearsphoto.com/pricing/portrait/category-005.webp","pricing/portrait/category-005.webp","https://2026readdy.goldennextai.com/photo-inbox/09-pricing-photography-categories-need-10/goldenyears-taipei-portrait-pricing-categories-005.jpg","pending"
"pricing-portrait-category-010-webp","https://photo.goldenyearsphoto.com/pricing/portrait/category-010.webp","pricing/portrait/category-010.webp","https://2026readdy.goldennextai.com/09-pricing-photography-categories-need-10/goldenyears-taipei-portrait-pricing-categories-010.jpg","pending"
"studio-interior-space-001-webp","https://photo.goldenyearsphoto.com/studio/interior/space-001.webp","studio/interior/space-001.webp","https://2026readdy.goldennextai.com/studio-interior-bts/goldenyears-taipei-studio-interior-space-001.jpg","pending"
"team-member-001-webp","https://photo.goldenyearsphoto.com/team/member-001.webp","team/member-001.webp","https://2026readdy.goldennextai.com/07-about-team-headshots-need-11/goldenyears-taipei-photography-team-headshots-001.jpg","pending"
"team-member-002-webp","https://photo.goldenyearsphoto.com/team/member-002.webp","team/member-002.webp","https://2026readdy.goldennextai.com/07-about-team-headshots-need-11/goldenyears-taipei-photography-team-headshots-002.jpg","pending"
"team-member-003-webp","https://photo.goldenyearsphoto.com/team/member-003.webp","team/member-003.webp","https://2026readdy.goldennextai.com/07-about-team-headshots-need-11/goldenyears-taipei-photography-team-headshots-003.jpg","pending"
"team-member-004-webp","https://photo.goldenyearsphoto.com/team/member-004.webp","team/member-004.webp","https://2026readdy.goldennextai.com/07-about-team-headshots-need-11/goldenyears-taipei-photography-team-headshots-004.jpg","pending"
"team-member-005-webp","https://photo.goldenyearsphoto.com/team/member-005.webp","team/member-005.webp","https://2026readdy.goldennextai.com/07-about-team-headshots-need-11/goldenyears-taipei-photography-team-headshots-005.jpg","pending"
"team-member-006-webp","https://photo.goldenyearsphoto.com/team/member-006.webp","team/member-006.webp","https://2026readdy.goldennextai.com/07-about-team-headshots-need-11/goldenyears-taipei-photography-team-headshots-006.jpg","pending"
"team-member-007-webp","https://photo.goldenyearsphoto.com/team/member-007.webp","team/member-007.webp","https://2026readdy.goldennextai.com/07-about-team-headshots-need-11/goldenyears-taipei-photography-team-headshots-007.jpg","pending"
"team-member-008-webp","https://photo.goldenyearsphoto.com/team/member-008.webp","team/member-008.webp","https://2026readdy.goldennextai.com/07-about-team-headshots-need-11/goldenyears-taipei-photography-team-headshots-008.jpg","pending"
"team-member-009-webp","https://photo.goldenyearsphoto.com/team/member-009.webp","team/member-009.webp","https://2026readdy.goldennextai.com/07-about-team-headshots-need-11/goldenyears-taipei-photography-team-headshots-009.jpg","pending"
"team-member-010-webp","https://photo.goldenyearsphoto.com/team/member-010.webp","team/member-010.webp","https://2026readdy.goldennextai.com/07-about-team-headshots-need-11/goldenyears-taipei-photography-team-headshots-010.jpg","pending"
"team-member-011-webp","https://photo.goldenyearsphoto.com/team/member-011.webp","team/member-011.webp","https://2026readdy.goldennextai.com/photo-inbox/07-about-team-headshots-need-11/goldenyears-taipei-photography-team-headshots-011.jpg","pending"
"tools-id-photo-crop-hero-webp","https://photo.goldenyearsphoto.com/tools/id-photo-crop/hero.webp","tools/id-photo-crop/hero.webp","https://2026readdy.goldennextai.com/35-id-photo-crop-hero-need-1/taipei-id-photo-cropping-tool-hero-001.jpg","pending"
